idx,full address,lat,long
747957,"2 MARINE TER , Singapore",1.3045048,103.9181602
748003,"617D PUNGGOL DR , Singapore",1.401667,103.9128469
748128,"434B FERNVALE RD , Singapore",1.3947239,103.8765665
748129,"435B FERNVALE RD , Singapore",1.393283,103.876665
748202,"505 SERANGOON NTH AVE 4 , Singapore",1.3733997,103.8765665
748203,"512 SERANGOON NTH AVE 4 , Singapore",1.3716412,103.8753917
748226,"447 TAMPINES ST 42 , Singapore",1.357232,103.950506
748270,"738 TAMPINES ST 72 , Singapore",1.3591474,103.9336591
748320,"132 POTONG PASIR AVE 1 , Singapore",1.3341408,103.8656038
748443,"455 YISHUN ST 41 , Singapore",1.419979,103.844368
748446,"456 YISHUN ST 41 , Singapore",1.4202266,103.8443003
748464,"841 YISHUN ST 81 , Singapore",1.416011,103.834256
748469,"351 YISHUN AVE 11 , Singapore",1.4265255,103.8443152
748658,"656 JLN TENAGA , Singapore",1.3338262,103.9075567
748744,"302 BT BATOK ST 31 , Singapore",1.3570793,103.748422
748768,"297 BT BATOK ST 22 , Singapore",1.345185,103.7472305
748981,"752 CHOA CHU KANG NTH 5 , Singapore",1.3923438,103.7473358
749185,"431 HOUGANG AVE 6 , Singapore",1.375648,103.893079
749192,"215 JURONG EAST ST 21 , Singapore",1.3400679,103.7384653
749222,"288A JURONG EAST ST 21 , Singapore",1.3388494,103.7434209
749324,"201 BOON LAY DR , Singapore",1.3433675,103.7154547
749339,"453 JURONG WEST ST 42 , Singapore",1.3513306,103.7172908
749349,"321 TAH CHING RD , Singapore",1.3373722,103.7243466
749417,"56 GEYLANG BAHRU , Singapore",1.3237276,103.8683156
749468,"573 PASIR RIS ST 53 , Singapore",1.3740136,103.9458964
749497,"613 ELIAS RD , Singapore",1.3751211,103.9413413
749518,"505 PASIR RIS ST 52 , Singapore",1.37671,103.9451032
749521,"533 PASIR RIS DR 1 , Singapore",1.3708893,103.9509502
749555,"619C PUNGGOL DR , Singapore",1.4023837,103.9106784
749559,"619A PUNGGOL DR , Singapore",1.4024529,103.9115057
749564,"618C PUNGGOL DR , Singapore",1.401674,103.91183
749597,"273B PUNGGOL PL , Singapore",1.40201,103.901791
749601,"274D PUNGGOL PL , Singapore",1.4030579,103.9016905
749636,"289C PUNGGOL PL , Singapore",1.4014637,103.9036702
749675,"55 STIRLING RD , Singapore",1.2966992,103.8040348
749751,"447A JLN KAYU , Singapore",1.3922492,103.8725797
749814,"435C FERNVALE RD , Singapore",1.393486,103.876906
749886,"258A COMPASSVALE RD , Singapore",1.3931721,103.8969478
749969,"258 TAMPINES ST 21 , Singapore",1.354365,103.950157
750038,"160 SIMEI RD , Singapore",1.3452332,103.9596759
750072,"225 LOR 8 TOA PAYOH , Singapore",1.3394005,103.8558201
750163,"550 WOODLANDS DR 44 , Singapore",1.4326997,103.7947754
750175,"760 WOODLANDS AVE 6 , Singapore",1.4468546,103.796677
750197,"572B WOODLANDS AVE 1 , Singapore",1.4317674,103.7898482
750205,"12B MARSILING LANE , Singapore",1.440971,103.7780983
750275,"233 YISHUN ST 21 , Singapore",1.4350013,103.8381557
750279,"878 YISHUN ST 81 , Singapore",1.414174,103.835744
750338,"457 YISHUN ST 41 , Singapore",1.420422,103.84555
750342,"453 YISHUN ST 41 , Singapore",1.4198734,103.8456245
750442,"411 ANG MO KIO AVE 10 , Singapore",1.3634903,103.855095
750476,"129 BEDOK RESERVOIR RD , Singapore",1.334036,103.912218
750586,"175 BISHAN ST 13 , Singapore",1.3488546,103.853916
750609,"174 BISHAN ST 13 , Singapore",1.3480419,103.8543703
750615,"413 BT BATOK WEST AVE 4 , Singapore",1.3635376,103.7467021
750641,"365 BT BATOK ST 31 , Singapore",1.3608331,103.7486709
750651,"511 BT BATOK ST 52 , Singapore",1.3530173,103.7540343
750678,"627 BT BATOK CTRL , Singapore",1.3518749,103.7493306
750706,"24 TIONG BAHRU RD , Singapore",1.2857757,103.8312581
750757,"633A SENJA RD , Singapore",1.385499,103.758362
750785,"633B SENJA RD , Singapore",1.3851829,103.7585831
750797,"429 BT PANJANG RING RD , Singapore",1.3869485,103.7699445
750822,"16 TOH YI DR , Singapore",1.3394342,103.7724115
750853,"476A CHOA CHU KANG AVE 5 , Singapore",1.3765471,103.7380516
750856,"136 TECK WHYE LANE , Singapore",1.3798518,103.7519523
750885,"476D CHOA CHU KANG AVE 5 , Singapore",1.377295,103.738334
750972,"312 UBI AVE 1 , Singapore",1.3296914,103.9037235
751055,"462 HOUGANG AVE 10 , Singapore",1.3722679,103.8945073
751056,"698A HOUGANG ST 61 , Singapore",1.3753138,103.8873489
751094,"561 HOUGANG ST 51 , Singapore",1.3803399,103.889086
751096,"659 HOUGANG AVE 8 , Singapore",1.3734534,103.8829458
751100,"262 JURONG EAST ST 24 , Singapore",1.34401,103.740985
751133,"228 JURONG EAST ST 21 , Singapore",1.3425707,103.7362931
751143,"112 HO CHING RD , Singapore",1.3339277,103.7237119
751185,"863 JURONG WEST ST 81 , Singapore",1.3492592,103.6953014
751330,"102 JLN DUSUN , Singapore",1.327896,103.8442252
751344,"110 MCNAIR RD , Singapore",1.3221038,103.8588998
751346,"16 MARINE TER , Singapore",1.3043084,103.9140818
751396,"706 PASIR RIS DR 10 , Singapore",1.3809443,103.938282
751419,"158 PASIR RIS ST 13 , Singapore",1.3646899,103.9622144
751458,"618D PUNGGOL DR , Singapore",1.401831,103.91148
751464,"618A PUNGGOL DR , Singapore",1.4012953,103.9124668
751469,"619B PUNGGOL DR , Singapore",1.4030269,103.9109129
751552,"7A C'WEALTH AVE , Singapore",1.3005547,103.8003086
751569,"145 MEI LING ST , Singapore",1.29393,103.8050306
751677,"225A COMPASSVALE WALK , Singapore",1.387648,103.898725
751796,"801 TAMPINES AVE 4 , Singapore",1.3471997,103.9380066
751812,"242 TAMPINES ST 21 , Singapore",1.354036,103.946633
751814,"203 TAMPINES ST 21 , Singapore",1.3522288,103.9524233
751908,"497F TAMPINES ST 45 , Singapore",1.35973,103.9590413
751923,"71 LOR 4 TOA PAYOH , Singapore",1.3341479,103.8522917
751974,"12A MARSILING LANE , Singapore",1.4412515,103.7780493
751977,"315 WOODLANDS ST 31 , Singapore",1.4314935,103.776033
752010,"860 WOODLANDS ST 83 , Singapore",1.4394237,103.7939197
752016,"12C MARSILING LANE , Singapore",1.4409828,103.7778035
752096,"308 WOODLANDS AVE 1 , Singapore",1.4298032,103.7763951
752108,"282 YISHUN AVE 6 , Singapore",1.439527,103.838592
752171,"458 YISHUN AVE 11 , Singapore",1.4207919,103.8462175
752211,"876 YISHUN ST 81 , Singapore",1.4146956,103.8355289
752218,"824 YISHUN ST 81 , Singapore",1.4136825,103.8332645
752335,"619 BEDOK RESERVOIR RD , Singapore",1.3335218,103.9176303
752419,"151 BISHAN ST 11 , Singapore",1.3451427,103.8555932
752432,"203 BISHAN ST 23 , Singapore",1.354847,103.8473389
752760,"296C CHOA CHU KANG AVE 2 , Singapore",1.3766099,103.7422669
752764,"614 CHOA CHU KANG ST 62 , Singapore",1.4010185,103.7438961
752842,"52 CIRCUIT RD , Singapore",1.3242166,103.8856222
752907,"605 HOUGANG AVE 4 , Singapore",1.3709238,103.8864427
752982,"834 HOUGANG CTRL , Singapore",1.3699512,103.889886
753075,"415 JURONG WEST ST 42 , Singapore",1.3528734,103.7250024
753167,"828A JURONG WEST ST 81 , Singapore",1.3450198,103.6935813
753176,"666A JURONG WEST ST 65 , Singapore",1.3396199,103.7014511
753237,"113 WHAMPOA RD , Singapore",1.3259365,103.8572918
753251,"75 MARINE DR , Singapore",1.3033037,103.9074434
753302,"247 PASIR RIS ST 21 , Singapore",1.3706932,103.9623957
753305,"204 PASIR RIS ST 21 , Singapore",1.3674148,103.962645
753403,"274B PUNGGOL PL , Singapore",1.4032177,103.9023912
753440,"53 STIRLING RD , Singapore",1.296642,103.803565
753769,"221 SIMEI ST 4 , Singapore",1.3417576,103.9564348
753771,"390 TAMPINES AVE 7 , Singapore",1.3561324,103.957704
753836,"311 TAMPINES ST 33 , Singapore",1.3534429,103.9575907
753887,"141 POTONG PASIR AVE 3 , Singapore",1.3339857,103.8675042
753904,"138B LOR 1A TOA PAYOH , Singapore",1.3363719,103.845598
753971,"876 WOODLANDS AVE 9 , Singapore",1.444782,103.7905423
754017,"215 MARSILING LANE , Singapore",1.4475945,103.7720494
754025,"544 WOODLANDS DR 16 , Singapore",1.4288941,103.793055
754027,"578 WOODLANDS DR 16 , Singapore",1.4315535,103.796179
754041,"825 WOODLANDS ST 81 , Singapore",1.4388967,103.7896142
754062,"459 YISHUN AVE 11 , Singapore",1.4210114,103.846308
754065,"753 YISHUN ST 72 , Singapore",1.4269855,103.8346514
754069,"767 YISHUN AVE 3 , Singapore",1.42455,103.834358
754168,"743 YISHUN AVE 5 , Singapore",1.4299473,103.8336948
754186,"927 YISHUN CTRL 1 , Singapore",1.4276666,103.8377028
754397,"223 BISHAN ST 23 , Singapore",1.3586232,103.8482103
754420,"169 BISHAN ST 13 , Singapore",1.3470179,103.8541891
754500,"150 SILAT AVE , Singapore",1.2771309,103.831453
754509,"80B TELOK BLANGAH ST 31 , Singapore",1.2740923,103.8074939
754611,"269A QUEEN ST , Singapore",1.3001505,103.8538113
754641,"455 CHOA CHU KANG AVE 4 , Singapore",1.3793639,103.7352069
754660,"787 CHOA CHU KANG NTH 6 , Singapore",1.3958071,103.74763
754698,"758 CHOA CHU KANG NTH 5 , Singapore",1.3933223,103.7461817
754701,"558 CHOA CHU KANG NTH 6 , Singapore",1.3955128,103.7447108
754806,"671 HOUGANG AVE 8 , Singapore",1.373137,103.883815
754809,"305 HOUGANG AVE 5 , Singapore",1.367052,103.894716
754810,"210 HOUGANG ST 21 , Singapore",1.3590672,103.8874352
754863,"132 LOR AH SOO , Singapore",1.3509307,103.8864427
754913,"322A JURONG EAST ST 31 , Singapore",1.3477456,103.7292363
754957,"931 JURONG WEST ST 92 , Singapore",1.3416644,103.6897789
755144,"182 PASIR RIS ST 11 , Singapore",1.3646421,103.9610131
755168,"623C PUNGGOL CTRL , Singapore",1.3997814,103.9111533
755169,"623A PUNGGOL CTRL , Singapore",1.3994791,103.9117097
755201,"619D PUNGGOL DR , Singapore",1.40214,103.911095
755206,"624C PUNGGOL CTRL , Singapore",1.4002651,103.9122688
755241,"109D EDGEDALE PLAINS , Singapore",1.39551,103.908885
755298,"51 C'WEALTH DR , Singapore",1.296245,103.799522
755309,"53 C'WEALTH DR , Singapore",1.296245,103.799522
755312,"50 C'WEALTH DR , Singapore",1.3010593,103.7971055
755319,"149 MEI LING ST , Singapore",1.2947346,103.8042716
755410,"446B JLN KAYU , Singapore",1.391792,103.873344
755512,"511 SERANGOON NTH AVE 4 , Singapore",1.37124,103.875443
755700,"139A LOR 1A TOA PAYOH , Singapore",1.3363236,103.8439085
755710,"138A LOR 1A TOA PAYOH , Singapore",1.3367523,103.8454887
755714,"254 KIM KEAT AVE , Singapore",1.331723,103.858321
755779,"570C WOODLANDS AVE 1 , Singapore",1.431689,103.7899991
755808,"136 MARSILING RD , Singapore",1.4383825,103.7777532
755835,"138 MARSILING RD , Singapore",1.4380917,103.7773005
756043,"86 BEDOK NTH ST 4 , Singapore",1.3325797,103.9387935
756131,"207 BISHAN ST 23 , Singapore",1.3546501,103.8481877
756194,"262 BT BATOK EAST AVE 4 , Singapore",1.3506309,103.7593107
756229,"50 HAVELOCK RD , Singapore",1.2898051,103.8268338
756340,"633C SENJA RD , Singapore",1.384937,103.759229
756497,"417 CLEMENTI AVE 1 , Singapore",1.3103017,103.770836
756575,"254 HOUGANG AVE 3 , Singapore",1.3603475,103.8914264
756592,"565 HOUGANG ST 51 , Singapore",1.3806419,103.8878839
756600,"973 HOUGANG ST 91 , Singapore",1.3777738,103.8799163
756643,"106 JURONG EAST ST 13 , Singapore",1.3372962,103.7376511
756777,"162 YUNG PING RD , Singapore",1.3296884,103.7220837
756873,"160 PASIR RIS ST 13 , Singapore",1.3642313,103.962373
756875,"136 PASIR RIS ST 11 , Singapore",1.3645692,103.9578627
756888,"623B PUNGGOL CTRL , Singapore",1.3994588,103.9117357
757029,"42 HOLLAND DR , Singapore",1.3079149,103.7929645
757037,"52 C'WEALTH DR , Singapore",1.3018312,103.7971121
757122,"447B JLN KAYU , Singapore",1.392604,103.873258
757348,"863A TAMPINES ST 83 , Singapore",1.3554289,103.93659
757375,"496D TAMPINES AVE 9 , Singapore",1.3616112,103.9504289
757402,"230F TAMPINES ST 24 , Singapore",1.3563378,103.9507916
757408,"147 SIMEI ST 2 , Singapore",1.3455663,103.9558909
757437,"138C LOR 1A TOA PAYOH , Singapore",1.336253,103.844778
757462,"84A LOR 2 TOA PAYOH , Singapore",1.3353816,103.8468972
757469,"139B LOR 1A TOA PAYOH , Singapore",1.336754,103.8439529
757481,"127 POTONG PASIR AVE 1 , Singapore",1.3350196,103.8655132
757517,"150 WOODLANDS ST 13 , Singapore",1.4353246,103.773679
757551,"163 WOODLANDS ST 13 , Singapore",1.4331045,103.7740184
757604,"625A WOODLANDS DR 52 , Singapore",1.4335839,103.8001633
757721,"810 YISHUN RING RD , Singapore",1.416221,103.83166
757724,"650 YISHUN AVE 4 , Singapore",1.4230093,103.8391504
757947,"269 BISHAN ST 24 , Singapore",1.356973,103.8423224
758172,"639 ROWELL RD , Singapore",1.3077866,103.8551865
758234,"671A CHOA CHU KANG CRES , Singapore",1.4020944,103.7479694
758249,"292 CHOA CHU KANG AVE 3 , Singapore",1.3785572,103.7394514
758786,"601 ELIAS RD , Singapore",1.3778551,103.9434715
758792,"586 PASIR RIS ST 53 , Singapore",1.3753388,103.9478227
758824,"169B PUNGGOL FIELD , Singapore",1.393032,103.9140232
758840,"168C PUNGGOL FIELD , Singapore",1.393896,103.913797
758848,"168D PUNGGOL FIELD , Singapore",1.3937489,103.9139919
758921,"271B PUNGGOL WALK , Singapore",1.404155,103.900593
759115,"253 COMPASSVALE ST , Singapore",1.3940302,103.900271
759118,"134 RIVERVALE ST , Singapore",1.3878755,103.9048083
759179,"535A SERANGOON NTH AVE 4 , Singapore",1.3736602,103.8744192
759251,"927 TAMPINES ST 91 , Singapore",1.346344,103.940079
759367,"249 KIM KEAT LINK , Singapore",1.3313391,103.8566442
759392,"216 LOR 8 TOA PAYOH , Singapore",1.3424785,103.8541891
759421,"570A WOODLANDS AVE 1 , Singapore",1.4307426,103.7907913
759422,"570B WOODLANDS AVE 1 , Singapore",1.4308239,103.7908663
759504,"417 WOODLANDS ST 41 , Singapore",1.428863,103.7741317
759853,"634 BEDOK RESERVOIR RD , Singapore",1.3302014,103.9048153
759882,"506 BISHAN ST 11 , Singapore",1.3491697,103.8492973
759911,"268 BT BATOK EAST AVE 4 , Singapore",1.3493318,103.7591068
759917,"237 BT BATOK EAST AVE 5 , Singapore",1.349597,103.755193
759978,"4 DELTA AVE , Singapore",1.2918537,103.8266527
760036,"633D SENJA RD , Singapore",1.384937,103.759229
760075,"19 TOH YI DR , Singapore",1.339938,103.7739506
760158,"505 WEST COAST DR , Singapore",1.312326,103.759941
760237,"333 HOUGANG AVE 5 , Singapore",1.3677894,103.8960722
760257,"549 HOUGANG ST 51 , Singapore",1.378166,103.891271
760456,"912 JURONG WEST ST 91 , Singapore",1.341313,103.687155
760459,"828 JURONG WEST ST 81 , Singapore",1.3451694,103.6930385
760486,"54 JLN MA'MOR , Singapore",1.3282267,103.8563134
760498,"112 MCNAIR RD , Singapore",1.3212252,103.8589904
760581,"249 PASIR RIS ST 21 , Singapore",1.3701757,103.9632116
760593,"622A PUNGGOL CTRL , Singapore",1.4000521,103.9118653
760626,"617A PUNGGOL DR , Singapore",1.4023316,103.9124159
760944,"514 SERANGOON NTH AVE 4 , Singapore",1.3710466,103.8741711
761063,"334 TAMPINES ST 32 , Singapore",1.3525438,103.9611264
761234,"861 WOODLANDS ST 83 , Singapore",1.4395956,103.7953187
761235,"571A WOODLANDS AVE 1 , Singapore",1.4301299,103.791005
761367,"451 ANG MO KIO AVE 10 , Singapore",1.3688347,103.8556385
761600,"281 BT BATOK EAST AVE 3 , Singapore",1.3475487,103.7575258
761605,"166 BT BATOK WEST AVE 8 , Singapore",1.3472941,103.7429005
761625,"253 BT BATOK EAST AVE 5 , Singapore",1.3502018,103.7575001
761658,"288F BT BATOK ST 25 , Singapore",1.3454177,103.7583365
761693,"45 KIM CHENG ST , Singapore",1.2842961,103.8317651
761724,"143 JLN BT MERAH , Singapore",1.2778694,103.8300944
761731,"13 JLN BT MERAH , Singapore",1.2877563,103.8072266
761972,"7 HAIG RD , Singapore",1.3137743,103.8968623
762054,"833 HOUGANG CTRL , Singapore",1.3704471,103.8894632
762225,"326 TAH CHING RD , Singapore",1.3357518,103.7226493
762366,"608 ELIAS RD , Singapore",1.3757166,103.9428143
762367,"502 PASIR RIS ST 52 , Singapore",1.3754779,103.945987
762373,"532 PASIR RIS DR 1 , Singapore",1.3713664,103.9507689
762397,"624B PUNGGOL CTRL , Singapore",1.4007533,103.9117632
762399,"169C PUNGGOL FIELD , Singapore",1.3931301,103.9140421
762420,"271D PUNGGOL WALK , Singapore",1.4034933,103.9008293
762433,"272B PUNGGOL WALK , Singapore",1.403287,103.90025
762438,"271A PUNGGOL WALK , Singapore",1.403669,103.9004881
762479,"271C PUNGGOL WALK , Singapore",1.403845,103.901032
762673,"203C COMPASSVALE RD , Singapore",1.3866011,103.8950268
762716,"239 SERANGOON AVE 2 , Singapore",1.3533056,103.8684124
762827,"480 TAMPINES ST 44 , Singapore",1.3618601,103.953705
762913,"99A LOR 2 TOA PAYOH , Singapore",1.3387199,103.8468554
762927,"571C WOODLANDS AVE 1 , Singapore",1.43037,103.789926
762948,"571B WOODLANDS AVE 1 , Singapore",1.430086,103.7905059
763120,"817 YISHUN ST 81 , Singapore",1.4120833,103.8339212
763291,"170 BEDOK STH RD , Singapore",1.3206577,103.9461681
763328,"653 JLN TENAGA , Singapore",1.3330212,103.9075567
763355,"136 BISHAN ST 12 , Singapore",1.3441033,103.8517432
763499,"19 LIM LIAK ST , Singapore",1.2855639,103.8325961
763711,"559 CHOA CHU KANG NTH 6 , Singapore",1.395951,103.744639
763784,"92 PIPIT RD , Singapore",1.3234235,103.8873262
763827,"404 HOUGANG AVE 10 , Singapore",1.3738171,103.8957533
763836,"604 HOUGANG AVE 4 , Singapore",1.3710184,103.8859217
763935,"333 JURONG EAST AVE 1 , Singapore",1.3513802,103.7309792
763971,"820 JURONG WEST ST 81 , Singapore",1.3463477,103.6951876
764023,"181A BOON LAY DR , Singapore",1.3485078,103.7078838
764083,"680B JURONG WEST CTRL 1 , Singapore",1.3450262,103.7052539
764124,"16 ST. GEORGE'S RD , Singapore",1.3244408,103.8623225
764185,"125 PASIR RIS ST 11 , Singapore",1.3657606,103.9545084
764247,"622B PUNGGOL CTRL , Singapore",1.4000277,103.9118846
764284,"170C PUNGGOL FIELD , Singapore",1.3930943,103.914529
764293,"624A PUNGGOL CTRL , Singapore",1.3998167,103.9112479
764314,"208C PUNGGOL PL , Singapore",1.4008422,103.9012778
764326,"272A PUNGGOL WALK , Singapore",1.4029999,103.9006738
764334,"272C PUNGGOL WALK , Singapore",1.402881,103.900094
764367,"170B PUNGGOL FIELD , Singapore",1.393351,103.914695
764368,"169A PUNGGOL FIELD , Singapore",1.3935426,103.914651
764375,"207A PUNGGOL PL , Singapore",1.4004417,103.9011075
764655,"201A TAMPINES ST 21 , Singapore",1.3532238,103.9525924
764751,"314 TAMPINES ST 33 , Singapore",1.3521987,103.9571233
764815,"43 LOR 5 TOA PAYOH , Singapore",1.3356688,103.8544609
764824,"80B LOR 4 TOA PAYOH , Singapore",1.335324,103.8498455
765006,"572A WOODLANDS AVE 1 , Singapore",1.4309609,103.7895552
765102,"859 YISHUN AVE 4 , Singapore",1.4180465,103.8393332
765127,"827 YISHUN ST 81 , Singapore",1.4148059,103.832472
765298,"311 SHUNFU RD , Singapore",1.3509537,103.8394726
765308,"221 BISHAN ST 23 , Singapore",1.3578122,103.8491162
765320,"401 SIN MING AVE , Singapore",1.3625976,103.8330838
765516,"403 CHOA CHU KANG AVE 3 , Singapore",1.3792682,103.7390084
765577,"525 CHOA CHU KANG ST 51 , Singapore",1.3914254,103.7414522
765732,"372 JURONG EAST ST 32 , Singapore",1.3486283,103.7317934
765772,"180A BOON LAY DR , Singapore",1.347673,103.7085869
765831,"327 TAH CHING RD , Singapore",1.3362832,103.7226268
765835,"155 YUNG LOH RD , Singapore",1.327764,103.7224683
765887,"362 YUNG AN RD , Singapore",1.336402,103.7198535
766021,"622C PUNGGOL CTRL , Singapore",1.4007295,103.9107966
766073,"207B PUNGGOL PL , Singapore",1.4003633,103.9003859
766165,"131 CLARENCE LANE , Singapore",1.2925021,103.8152412
766267,"450A SENGKANG WEST WAY , Singapore",1.394337,103.873502
766370,"499B TAMPINES AVE 9 , Singapore",1.3588753,103.9563219
766504,"245 KIM KEAT LINK , Singapore",1.3310779,103.8566514
766516,"80 LOR 4 TOA PAYOH , Singapore",1.3352569,103.8484855
766682,"291 YISHUN ST 22 , Singapore",1.4359653,103.8365253
766699,"928 YISHUN CTRL 1 , Singapore",1.4270808,103.8375217
766764,"618 ANG MO KIO AVE 4 , Singapore",1.3780961,103.8382463
766830,"150A BISHAN ST 11 , Singapore",1.3447044,103.8554121
766849,"347 BT BATOK ST 34 , Singapore",1.3621922,103.7512281
766882,"628 BT BATOK CTRL , Singapore",1.3514322,103.7498737
767028,"524 CHOA CHU KANG ST 51 , Singapore",1.3915737,103.7411807
767033,"437 CHOA CHU KANG AVE 4 , Singapore",1.3841613,103.7405957
767128,"38 TEBAN GDNS RD , Singapore",1.3211511,103.74281
767130,"416 PANDAN GDNS , Singapore",1.320992,103.7483088
767148,"180B BOON LAY DR , Singapore",1.3479408,103.7091106
767167,"965 JURONG WEST ST 93 , Singapore",1.3416489,103.6924933
767235,"63 JLN MA'MOR , Singapore",1.3285584,103.8574938
767267,"470 PASIR RIS DR 6 , Singapore",1.3738156,103.9574212
767283,"123 PASIR RIS ST 11 , Singapore",1.3661844,103.9540325
767287,"424 PASIR RIS DR 6 , Singapore",1.3700628,103.9544857
767292,"207C PUNGGOL PL , Singapore",1.4003126,103.9003321
767341,"272D PUNGGOL WALK , Singapore",1.4027559,103.900488
767409,"319 SEMBAWANG CL , Singapore",1.4462749,103.8191355
767559,"931 TAMPINES ST 91 , Singapore",1.3458655,103.9390978
767641,"123 POTONG PASIR AVE 1 , Singapore",1.3351645,103.865785
767925,"252 BT BATOK EAST AVE 5 , Singapore",1.3506644,103.7571544
767968,"147 SILAT AVE , Singapore",1.2773522,103.8310907
768000,"103 SPOTTISWOODE PK RD , Singapore",1.2747341,103.8353025
768066,"428 CHOA CHU KANG AVE 4 , Singapore",1.3812419,103.740004
768173,"666 HOUGANG AVE 4 , Singapore",1.3736434,103.8849024
768260,"508 JURONG WEST ST 52 , Singapore",1.3487583,103.7187383
768266,"180C BOON LAY DR , Singapore",1.3483769,103.7088846
768356,"52 JLN BAHAGIA , Singapore",1.3278228,103.8558982
768413,"208B PUNGGOL PL , Singapore",1.4014398,103.9012024
768421,"211B PUNGGOL WALK , Singapore",1.4010349,103.8997336
768430,"170A PUNGGOL FIELD , Singapore",1.3935592,103.9148295
768448,"207D PUNGGOL PL , Singapore",1.4009667,103.9006996
768888,"869 WOODLANDS ST 83 , Singapore",1.4429149,103.7939539
769035,"467 ANG MO KIO AVE 10 , Singapore",1.3654591,103.856635
769104,"210 NEW UPP CHANGI RD , Singapore",1.3247277,103.931711
769117,"111 BEDOK RESERVOIR RD , Singapore",1.3299151,103.9100716
769201,"160 BISHAN ST 13 , Singapore",1.3472244,103.8564538
769423,"101 GANGSA RD , Singapore",1.3793935,103.7675227
769509,"529 CHOA CHU KANG ST 51 , Singapore",1.3925939,103.7422669
769637,"987A BUANGKOK GREEN , Singapore",1.3799829,103.8783786
769685,"371 JURONG EAST ST 32 , Singapore",1.3483807,103.731826
769827,"200 BOON LAY DR , Singapore",1.3431511,103.7148665
769988,"238 PASIR RIS ST 21 , Singapore",1.3738004,103.963257
769997,"130 PASIR RIS ST 11 , Singapore",1.3654538,103.9568655
770002,"642 PASIR RIS DR 10 , Singapore",1.3775953,103.9382283
770006,"209C PUNGGOL PL , Singapore",1.3992451,103.9009237
770013,"208A PUNGGOL PL , Singapore",1.4008219,103.9012184
770261,"180A RIVERVALE CRES , Singapore",1.3902744,103.9096411
770268,"450B SENGKANG WEST WAY , Singapore",1.393948,103.873277
770293,"178D RIVERVALE CRES , Singapore",1.3890042,103.9106606
770323,"448A SENGKANG WEST WAY , Singapore",1.3931595,103.8731109
770375,"430D FERNVALE LINK , Singapore",1.3948433,103.8780388
770451,"527 SERANGOON NTH AVE 4 , Singapore",1.3715408,103.87287
770469,"499A TAMPINES AVE 9 , Singapore",1.3592121,103.9562951
770474,"477 TAMPINES ST 43 , Singapore",1.3610116,103.9527859
770521,"484 TAMPINES ST 43 , Singapore",1.361307,103.952521
770649,"887C WOODLANDS DR 50 , Singapore",1.4370655,103.7944956
770743,"838 WOODLANDS ST 82 , Singapore",1.4418968,103.7911535
770747,"837 WOODLANDS ST 82 , Singapore",1.4413314,103.7915367
771054,"638 BEDOK RESERVOIR RD , Singapore",1.331577,103.9042036
771088,"244 BISHAN ST 22 , Singapore",1.3604958,103.8444447
771118,"144 BT BATOK WEST AVE 6 , Singapore",1.3500553,103.7442497
771137,"334 BT BATOK ST 32 , Singapore",1.36463,103.7478789
771211,"18 TIONG BAHRU RD , Singapore",1.2858021,103.8326092
771490,"51 CIRCUIT RD , Singapore",1.3245626,103.8855595
771602,"454 HOUGANG AVE 10 , Singapore",1.378183,103.8953949
771652,"181B BOON LAY DR , Singapore",1.3488487,103.7083841
771902,"464 PASIR RIS ST 41 , Singapore",1.3726589,103.95818
771903,"542 PASIR RIS ST 51 , Singapore",1.3693119,103.9514488
772134,"180D RIVERVALE CRES , Singapore",1.3893902,103.9104567
772137,"430C FERNVALE LINK , Singapore",1.3944432,103.8788389
772140,"450C SENGKANG WEST WAY , Singapore",1.3937529,103.873475
772192,"433B SENGKANG WEST WAY , Singapore",1.3942122,103.8776645
772315,"906 TAMPINES AVE 4 , Singapore",1.3505453,103.9399136
772579,"165 WOODLANDS ST 13 , Singapore",1.432968,103.7749465
772588,"325 WOODLANDS ST 32 , Singapore",1.4308119,103.7794734
772683,"350A YISHUN AVE 11 , Singapore",1.4262315,103.8444058
772688,"292 YISHUN ST 22 , Singapore",1.4370249,103.8372726
772691,"226B ANG MO KIO AVE 1 , Singapore",1.367338,103.8395759
773051,"425 FAJAR RD , Singapore",1.3859247,103.7694918
773055,"245 BT PANJANG RING RD , Singapore",1.3805032,103.7721716
773162,"274 CHOA CHU KANG AVE 2 , Singapore",1.379378,103.742822
773188,"603 CLEMENTI WEST ST 1 , Singapore",1.3049124,103.7672512
773254,"987B BUANGKOK GREEN , Singapore",1.3794154,103.8783107
773305,"546 HOUGANG ST 51 , Singapore",1.378947,103.891757
773320,"353 HOUGANG AVE 7 , Singapore",1.37218,103.899501
773376,"434 JURONG WEST ST 42 , Singapore",1.3523926,103.7226267
773573,"137 PASIR RIS ST 11 , Singapore",1.3651764,103.9573414
773577,"134 PASIR RIS ST 11 , Singapore",1.3651088,103.9563895
773604,"211D PUNGGOL WALK , Singapore",1.4009644,103.8992195
773632,"211A PUNGGOL WALK , Singapore",1.401765,103.8999251
773648,"210B PUNGGOL PL , Singapore",1.4002764,103.9000788
773837,"180B RIVERVALE CRES , Singapore",1.3899096,103.9093692
773881,"432B SENGKANG WEST WAY , Singapore",1.3939569,103.877224
773891,"178A RIVERVALE CRES , Singapore",1.3891201,103.9096637
