,order_id,product_name,discount,sales,quantity,category
6723,IT-2014-4474803,"Stockwell Thumb Tacks, 12 Pack",0.0,50.0,4,Office Supplies
6724,IT-2014-1995970,"Eldon Folders, Wire Frame",0.1,58.0,4,Office Supplies
6725,IT-2014-1995970,"Fellowes Lockers, Industrial",0.1,561.0,3,Office Supplies
6726,IT-2014-1995970,"Rogers Folders, Single Width",0.1,138.0,5,Office Supplies
6727,IT-2014-1995970,"Stiletto Letter Opener, Easy Grip",0.0,90.0,3,Office Supplies
6728,IT-2014-3503714,"Hoover Toaster, White",0.0,327.0,4,Office Supplies
6729,IT-2014-2595914,"Wilson Jones 3-Hole Punch, Economy",0.0,56.0,2,Office Supplies
6730,IT-2014-2595914,"Tenex Lockers, Wire Frame",0.0,406.0,2,Office Supplies
6731,IT-2014-2595914,"Konica Inkjet, Durable",0.0,624.0,2,Technology
6732,ES-2014-3995946,"Tenex Door Stop, Ergonomic",0.3,119.0,4,Furniture
6733,ES-2014-2512437,"Cardinal Binder Covers, Clear",0.0,34.0,3,Office Supplies
6734,ES-2014-5199878,"Eldon Trays, Single Width",0.1,86.0,2,Office Supplies
6735,ES-2014-3995946,"Fellowes Folders, Wire Frame",0.0,229.0,9,Office Supplies
6736,ES-2014-3995946,"Enermax Memory Card, Programmable",0.0,811.0,7,Technology
6737,ES-2014-3995946,"HP Wireless Fax, Laser",0.0,720.0,2,Technology
6738,IT-2014-4483445,"Binney & Smith Sketch Pad, Blue",0.5,116.0,5,Office Supplies
6739,IT-2014-4483445,"Acco Binder Covers, Durable",0.5,22.0,3,Office Supplies
6740,IT-2014-4483445,"Ibico Index Tab, Durable",0.5,14.0,3,Office Supplies
6741,IT-2014-4483445,"Okidata Card Printer, White",0.65,305.0,5,Technology
6742,ES-2014-1029595,"Safco Stackable Bookrack, Pine",0.1,1218.0,9,Furniture
6743,ES-2014-1029595,"BIC Pens, Water Color",0.0,87.0,5,Office Supplies
6744,ES-2014-1029595,"Eldon Lockers, Blue",0.1,891.0,5,Office Supplies
6745,ES-2014-1350378,"Sanford Markers, Fluorescent",0.0,123.0,5,Office Supplies
6746,ES-2014-1029595,"Motorola Signal Booster, Cordless",0.0,146.0,1,Technology
6747,ES-2014-2804918,"Ibico Binding Machine, Clear",0.0,204.0,4,Office Supplies
6748,ES-2014-5989518,"Green Bar Cards & Envelopes, 8.5 x 11",0.0,53.0,1,Office Supplies
6749,ES-2014-5989518,"Eldon File Cart, Single Width",0.0,257.0,2,Office Supplies
6750,IT-2014-5992832,"Avery Legal Exhibit Labels, Adjustable",0.0,74.0,8,Office Supplies
6751,IT-2014-5992832,"Eldon Lockers, Blue",0.1,534.0,3,Office Supplies
6752,ES-2014-2445603,"Eaton Parchment Paper, Premium",0.0,27.0,2,Office Supplies
6753,ES-2014-1325954,"Boston Highlighters, Blue",0.0,38.0,2,Office Supplies
6754,ES-2014-5204081,"BIC Sketch Pad, Fluorescent",0.5,25.0,1,Office Supplies
6755,IT-2014-1612191,"Konica Inkjet, Wireless",0.4,1316.0,7,Technology
6756,ES-2014-5079145,"Smead Box, Industrial",0.0,11.0,1,Office Supplies
6757,ES-2014-5079145,"Epson Receipt Printer, Wireless",0.0,351.0,3,Technology
6758,ES-2014-5079145,"Samsung Signal Booster, Cordless",0.0,279.0,2,Technology
6759,ES-2014-2638373,"Sharp Wireless Fax, High-Speed",0.0,2125.0,6,Technology
6760,ES-2014-4357731,"Acme Scissors, Serrated",0.0,111.0,5,Office Supplies
6761,IT-2014-3928010,"Ames Clasp Envelope, Set of 50",0.5,14.0,4,Office Supplies
6762,IT-2014-3928010,"Rogers File Cart, Blue",0.5,352.0,5,Office Supplies
6763,ES-2014-3285193,"SanDisk Cards & Envelopes, Multicolor",0.0,100.0,2,Office Supplies
6764,IT-2014-3928010,"Okidata Inkjet, Durable",0.5,469.0,3,Technology
6765,IT-2014-5876251,"Boston Markers, Fluorescent",0.5,55.0,4,Office Supplies
6766,ES-2014-5706242,"Novimex Steel Folding Chair, Red",0.2,197.0,3,Furniture
6767,IT-2014-4197253,"Eldon Shelving, Blue",0.5,48.0,2,Office Supplies
6768,ES-2014-5621218,"Bush 3-Shelf Cabinet, Pine",0.0,289.0,2,Furniture
6769,ES-2014-5621218,"Avery Hole Reinforcements, Clear",0.0,12.0,3,Office Supplies
6770,ES-2014-5621218,"SanDisk Memo Slips, Recycled",0.0,34.0,2,Office Supplies
6771,ES-2014-5621218,"Acme Shears, High Speed",0.0,300.0,6,Office Supplies
6772,ES-2014-5389384,"Advantus Staples, Bulk Pack",0.0,33.0,3,Office Supplies
6773,ES-2014-5389384,"Fellowes Lockers, Industrial",0.4,499.0,4,Office Supplies
6774,IT-2014-1331498,"Kraft Interoffice Envelope, Recycled",0.5,114.0,5,Office Supplies
6775,ES-2014-1615264,"Avery Index Tab, Durable",0.0,33.0,5,Office Supplies
6776,ES-2014-1572368,"SAFCO Steel Folding Chair, Black",0.1,225.0,3,Furniture
6777,ES-2014-1572368,"Rubbermaid Frame, Durable",0.0,428.0,4,Furniture
6778,ES-2014-1572368,"Avery 3-Hole Punch, Recycled",0.0,85.0,3,Office Supplies
6779,ES-2014-2796185,"Boston Canvas, Easy-Erase",0.0,54.0,1,Office Supplies
6780,ES-2014-5632446,"Boston Pencil Sharpener, Water Color",0.0,146.0,5,Office Supplies
6781,ES-2014-5632446,"Eldon Trays, Single Width",0.1,86.0,2,Office Supplies
6782,ES-2014-3705262,"Tenex File Cart, Industrial",0.1,362.0,3,Office Supplies
6783,ES-2014-3705262,"Fiskars Letter Opener, High Speed",0.0,191.0,7,Office Supplies
6784,ES-2014-4554406,"Boston Markers, Easy-Erase",0.0,186.0,7,Office Supplies
6785,ES-2014-4554406,"Sanford Pencil Sharpener, Easy-Erase",0.0,244.0,9,Office Supplies
6786,ES-2014-4554406,"Acco Hole Reinforcements, Clear",0.0,18.0,3,Office Supplies
6787,ES-2014-4554406,"Smead Shelving, Blue",0.1,44.0,1,Office Supplies
6788,ES-2014-4554406,"Epson Card Printer, Durable",0.0,1190.0,7,Technology
6789,IT-2014-2448536,"Wilson Jones Binder, Recycled",0.5,27.0,4,Office Supplies
6790,IT-2014-2448536,"Fellowes File Cart, Industrial",0.5,207.0,3,Office Supplies
6791,IT-2014-1229866,"Smead File Folder Labels, Adjustable",0.1,24.0,4,Office Supplies
6792,IT-2014-2405375,"Binney & Smith Canvas, Fluorescent",0.0,105.0,2,Office Supplies
6793,IT-2014-2405375,"Cardinal Index Tab, Economy",0.0,26.0,3,Office Supplies
6794,IT-2014-2405375,"Wilson Jones Binding Machine, Clear",0.0,97.0,2,Office Supplies
6795,IT-2014-2405375,"OIC Clamps, Bulk Pack",0.0,59.0,3,Office Supplies
6796,IT-2014-2405375,"Rogers Lockers, Blue",0.4,635.0,5,Office Supplies
6797,ES-2014-3688258,"Belkin Keyboard, Bluetooth",0.5,84.0,2,Technology
6798,ES-2014-3688258,"Memorex Mouse, USB",0.5,71.0,5,Technology
6799,IT-2014-2405375,"Apple Headset, Cordless",0.4,46.0,1,Technology
6800,ES-2014-1694278,"Novimex Swivel Stool, Adjustable",0.2,267.0,2,Furniture
6801,ES-2014-1694278,"Avery Binder, Economy",0.1,35.0,3,Office Supplies
6802,ES-2014-1694278,"Fellowes Lockers, Industrial",0.2,332.0,2,Office Supplies
6803,IT-2014-3116089,"Smead File Cart, Single Width",0.5,257.0,4,Office Supplies
6804,ES-2014-1694278,"Memorex Mouse, USB",0.1,102.0,4,Technology
6805,ES-2014-5567912,"Hoover Refrigerator, Silver",0.0,1054.0,2,Office Supplies
6806,ES-2014-5091205,"Wilson Jones Binding Machine, Recycled",0.0,345.0,7,Office Supplies
6807,ES-2014-5091205,"Wilson Jones Index Tab, Recycled",0.0,41.0,6,Office Supplies
6808,ES-2014-5091205,"Rogers Folders, Wire Frame",0.1,54.0,2,Office Supplies
6809,ES-2014-2468556,"Sauder Stackable Bookrack, Pine",0.0,741.0,5,Furniture
6810,ES-2014-2542619,"Stockwell Rubber Bands, 12 Pack",0.0,16.0,1,Office Supplies
6811,ES-2014-2542619,"Novimex Removable Labels, 5000 Label Set",0.0,49.0,5,Office Supplies
6812,IT-2014-3028672,"Samsung Smart Phone, Cordless",0.15,1629.0,3,Technology
6813,ES-2014-4297997,"Eldon Frame, Ergonomic",0.0,689.0,6,Furniture
6814,ES-2014-3067703,"Wilson Jones Index Tab, Clear",0.0,18.0,3,Office Supplies
6815,ES-2014-3067703,"Nokia Headset, Full Size",0.0,223.0,3,Technology
6816,ES-2014-4244280,"Smead Shelving, Wire Frame",0.1,43.0,1,Office Supplies
6817,ES-2014-1009423,"Avery Binder, Clear",0.0,62.0,5,Office Supplies
6818,ES-2014-1670293,"Acco Hole Reinforcements, Durable",0.1,15.0,2,Office Supplies
6819,ES-2014-5160909,"Novimex Bag Chairs, Adjustable",0.5,73.0,3,Furniture
6820,ES-2014-5160909,"Deflect-O Stacking Tray, Ergonomic",0.2,71.0,4,Furniture
6821,ES-2014-5160909,"Boston Canvas, Easy-Erase",0.5,81.0,3,Office Supplies
6822,ES-2014-5160909,"Fellowes File Cart, Single Width",0.5,412.0,6,Office Supplies
6823,ES-2014-5160909,"Fellowes Lockers, Blue",0.5,207.0,2,Office Supplies
6824,IT-2014-2537559,"Cuisinart Refrigerator, Black",0.5,496.0,2,Office Supplies
6825,ES-2014-4417507,"Ibico Binding Machine, Recycled",0.0,104.0,2,Office Supplies
6826,IT-2014-5786366,"Deflect-O Door Stop, Black",0.4,132.0,5,Furniture
6827,ES-2014-5163200,"Wilson Jones Binder, Clear",0.0,25.0,2,Office Supplies
6828,IT-2014-5786366,"Eldon Shelving, Blue",0.1,87.0,2,Office Supplies
6829,ES-2014-1053789,"Dania Library with Doors, Metal",0.1,977.0,3,Furniture
6830,IT-2014-2254772,"Safco Stackable Bookrack, Traditional",0.5,148.0,2,Furniture
6831,IT-2014-2254772,"Office Star Steel Folding Chair, Red",0.5,413.0,9,Furniture
6832,ES-2014-5860410,"BIC Markers, Easy-Erase",0.0,80.0,3,Office Supplies
6833,ES-2014-1559544,"Ibico Hole Reinforcements, Recycled",0.0,22.0,3,Office Supplies
6834,ES-2014-3629794,"Avery Binder Covers, Durable",0.0,25.0,2,Office Supplies
6835,ES-2014-3629794,"Avery Binder, Clear",0.0,25.0,2,Office Supplies
6836,ES-2014-3629794,"Wilson Jones Binder, Durable",0.0,73.0,5,Office Supplies
6837,IT-2014-4180265,"Novimex Bag Chairs, Set of Two",0.6,58.0,3,Furniture
6838,ES-2014-1012006,"BIC Markers, Water Color",0.0,118.0,4,Office Supplies
6839,ES-2014-1012006,"OIC Staples, Assorted Sizes",0.0,18.0,2,Office Supplies
6840,IT-2014-4180265,"Green Bar Message Books, Recycled",0.0,119.0,5,Office Supplies
6841,IT-2014-4180265,"Apple Smart Phone, Full Size",0.4,765.0,2,Technology
6842,IT-2014-3090371,"Rubbermaid Frame, Duo Pack",0.0,880.0,8,Furniture
6843,IT-2014-3090371,"Acco Binding Machine, Recycled",0.0,154.0,3,Office Supplies
6844,IT-2014-3090371,"Hewlett Fax Machine, Laser",0.15,816.0,3,Technology
6845,IT-2014-4905567,"Nokia Office Telephone, with Caller ID",0.4,195.0,5,Technology
6846,ES-2014-4515685,"Deflect-O Stacking Tray, Ergonomic",0.0,191.0,8,Furniture
6847,ES-2014-1577544,"Office Star Rocking Chair, Set of Two",0.0,429.0,3,Furniture
6848,ES-2014-1120216,"Wilson Jones Index Tab, Clear",0.0,18.0,3,Office Supplies
6849,ES-2014-1577544,"Hon Removable Labels, Adjustable",0.0,21.0,2,Office Supplies
6850,IT-2014-4533109,"Epson Receipt Printer, Durable",0.15,299.0,3,Technology
6851,ES-2014-1577544,"Logitech Numeric Keypad, USB",0.0,47.0,1,Technology
6852,ES-2014-1532030,"Avery Binding Machine, Clear",0.0,290.0,6,Office Supplies
6853,ES-2014-1532030,"Logitech Memory Card, USB",0.0,207.0,2,Technology
6854,ES-2014-5591557,"Sharp Fax and Copier, Color",0.15,578.0,4,Technology
6855,ES-2014-2846503,"Avery Legal Exhibit Labels, Adjustable",0.0,46.0,5,Office Supplies
6856,IT-2014-2928591,"Rubbermaid Frame, Duo Pack",0.2,264.0,3,Furniture
6857,IT-2014-2928591,"Elite Scissors, High Speed",0.5,45.0,4,Office Supplies
6858,ES-2014-3852497,"Advantus Push Pins, Assorted Sizes",0.0,36.0,3,Office Supplies
6859,IT-2014-4055307,"Enermax Flash Drive, Ergonomic",0.5,20.0,1,Technology
6860,IT-2014-4038519,"Ikea Classic Bookcase, Traditional",0.1,371.0,1,Furniture
6861,IT-2014-4038519,"Safco 3-Shelf Cabinet, Pine",0.1,460.0,3,Furniture
6862,IT-2014-4038519,"Boston Pens, Easy-Erase",0.0,29.0,2,Office Supplies
6863,ES-2014-5794981,"Smead Legal Exhibit Labels, Laser Printer Compatible",0.0,78.0,7,Office Supplies
6864,ES-2014-5225520,"Stanley Pens, Blue",0.0,10.0,1,Office Supplies
6865,ES-2014-2379227,"Hewlett Fax Machine, High-Speed",0.0,954.0,3,Technology
6866,ES-2014-3185862,"Tenex Trays, Wire Frame",0.5,80.0,3,Office Supplies
6867,ES-2014-1723161,"Breville Stove, Silver",0.1,1518.0,3,Office Supplies
6868,ES-2014-1723161,"Stockwell Staples, Metal",0.0,21.0,2,Office Supplies
6869,IT-2014-1860853,"Kleencut Trimmer, Serrated",0.0,191.0,5,Office Supplies
6870,IT-2014-1860853,"Samsung Speaker Phone, Full Size",0.4,149.0,2,Technology
6871,ES-2014-2611605,"Binney & Smith Markers, Blue",0.0,169.0,7,Office Supplies
6872,ES-2014-2611605,"Ibico Binder, Recycled",0.0,32.0,2,Office Supplies
6873,ES-2014-2611605,"SanDisk Mouse, Programmable",0.0,119.0,3,Technology
6874,ES-2014-1113356,"SAFCO Chairmat, Red",0.1,162.0,3,Furniture
6875,IT-2014-5912011,"Avery 3-Hole Punch, Clear",0.5,27.0,2,Office Supplies
6876,ES-2014-1113356,"Cardinal Binding Machine, Recycled",0.0,150.0,3,Office Supplies
6877,IT-2014-5912011,"Belkin Flash Drive, Programmable",0.5,65.0,3,Technology
6878,ES-2014-1275584,"Rubbermaid Photo Frame, Duo Pack",0.0,104.0,2,Furniture
6879,IT-2014-3734233,"Harbour Creations Chairmat, Set of Two",0.6,30.0,1,Furniture
6880,ES-2014-5009576,"Smead Round Labels, Laser Printer Compatible",0.0,35.0,5,Office Supplies
6881,IT-2014-4405865,"Avery Binder, Clear",0.5,19.0,3,Office Supplies
6882,ES-2014-4486930,"Enermax Numeric Keypad, Bluetooth",0.0,115.0,2,Technology
6883,ES-2014-1822203,"Xerox Note Cards, Premium",0.0,132.0,5,Office Supplies
6884,ES-2014-2012335,"Stanley Canvas, Fluorescent",0.1,91.0,2,Office Supplies
6885,ES-2014-2012335,"Acme Letter Opener, Steel",0.1,133.0,5,Office Supplies
6886,ES-2014-5981155,"Smead Lockers, Blue",0.1,357.0,2,Office Supplies
6887,ES-2014-3405449,"Eldon Box, Wire Frame",0.0,47.0,5,Office Supplies
6888,IT-2014-2544381,"Hamilton Beach Blender, Silver",0.2,341.0,6,Office Supplies
6889,IT-2014-2544381,"Green Bar Message Books, Recycled",0.1,107.0,5,Office Supplies
6890,IT-2014-2544381,"Xerox Message Books, 8.5 x 11",0.1,154.0,7,Office Supplies
6891,ES-2014-3636501,"Stiletto Scissors, High Speed",0.0,142.0,6,Office Supplies
6892,ES-2014-5748893,"Acme Ruler, Serrated",0.0,54.0,4,Office Supplies
6893,IT-2014-2544381,"Belkin Memory Card, Bluetooth",0.1,620.0,6,Technology
6894,IT-2014-1431014,"Rubbermaid Photo Frame, Duo Pack",0.0,155.0,3,Furniture
6895,ES-2014-1928209,"Cardinal Binder, Durable",0.0,92.0,6,Office Supplies
6896,IT-2014-1431014,"BIC Markers, Water Color",0.0,148.0,5,Office Supplies
6897,IT-2014-1431014,"Rogers Box, Blue",0.4,86.0,6,Office Supplies
6898,IT-2014-5630655,"Eaton Memo Slips, Premium",0.5,34.0,5,Office Supplies
6899,ES-2014-3099049,"Nokia Headset, VoIP",0.0,73.0,1,Technology
6900,ES-2014-2981573,"Harbour Creations Color Coded Labels, Laser Printer Compatible",0.1,35.0,3,Office Supplies
6901,ES-2014-2981573,"Cisco Speaker Phone, VoIP",0.1,249.0,2,Technology
6902,ES-2014-2228032,"BIC Pens, Fluorescent",0.0,16.0,1,Office Supplies
6903,ES-2014-2228032,"Accos Staples, 12 Pack",0.0,52.0,5,Office Supplies
6904,ES-2014-2228032,"Stockwell Push Pins, 12 Pack",0.0,27.0,2,Office Supplies
6905,IT-2014-1405859,"Stockwell Clamps, Bulk Pack",0.5,57.0,6,Office Supplies
6906,ES-2014-2033123,"Brother Fax and Copier, High-Speed",0.15,484.0,3,Technology
6907,IT-2014-5592351,"Ikea Stackable Bookrack, Traditional",0.5,490.0,8,Furniture
6908,ES-2014-2959093,"Stanley Markers, Water Color",0.0,152.0,6,Office Supplies
6909,ES-2014-2959093,"Stanley Pencil Sharpener, Easy-Erase",0.0,78.0,3,Office Supplies
6910,ES-2014-2959093,"Avery Hole Reinforcements, Durable",0.0,30.0,5,Office Supplies
6911,ES-2014-2959093,"Ames Mailers, Set of 50",0.0,179.0,5,Office Supplies
6912,ES-2014-2959093,"Rogers Trays, Industrial",0.1,168.0,3,Office Supplies
6913,ES-2014-4043339,"Stiletto Letter Opener, Easy Grip",0.0,150.0,5,Office Supplies
6914,ES-2014-3560213,"Stockwell Push Pins, 12 Pack",0.0,28.0,2,Office Supplies
6915,ES-2014-2959093,"SanDisk Mouse, Ergonomic",0.0,108.0,3,Technology
6916,ES-2014-4383808,"Binney & Smith Pens, Blue",0.0,48.0,4,Office Supplies
6917,ES-2014-4383808,"Wilson Jones Index Tab, Economy",0.0,26.0,4,Office Supplies
6918,ES-2014-4383808,"Tenex Shelving, Industrial",0.1,149.0,3,Office Supplies
6919,ES-2014-2522974,"Ibico Binder, Durable",0.0,34.0,2,Office Supplies
6920,ES-2014-2522974,"Kleencut Trimmer, High Speed",0.0,207.0,5,Office Supplies
6921,ES-2014-5392717,"Avery Hole Reinforcements, Durable",0.0,18.0,3,Office Supplies
6922,IT-2014-5624384,"Smead Trays, Industrial",0.5,73.0,3,Office Supplies
6923,ES-2014-3994900,"Sanford Canvas, Blue",0.0,101.0,2,Office Supplies
6924,ES-2014-3994900,"Acco Binder Covers, Clear",0.0,26.0,2,Office Supplies
6925,IT-2014-5624384,"Memorex Numeric Keypad, Bluetooth",0.5,68.0,3,Technology
6926,ES-2014-4722906,"Bush Floating Shelf Set, Mobile",0.0,1217.0,7,Furniture
6927,ES-2014-4722906,"SAFCO Chairmat, Black",0.6,115.0,5,Furniture
6928,ES-2014-4722906,"Eldon Door Stop, Ergonomic",0.0,146.0,3,Furniture
6929,ES-2014-5949760,"Ikea Floating Shelf Set, Traditional",0.0,852.0,5,Furniture
6930,ES-2014-2390994,"Kraft Interoffice Envelope, Security-Tint",0.0,197.0,4,Office Supplies
6931,ES-2014-4722906,"Binney & Smith Pens, Easy-Erase",0.0,49.0,4,Office Supplies
6932,ES-2014-4722906,"Memorex Router, USB",0.0,986.0,4,Technology
6933,ES-2014-5949760,"Memorex Router, Bluetooth",0.0,492.0,2,Technology
6934,ES-2014-5732904,"Enermax Message Books, Recycled",0.0,90.0,4,Office Supplies
6935,ES-2014-3307997,"Tenex File Cart, Single Width",0.1,485.0,4,Office Supplies
6936,ES-2014-5530354,"Hewlett Fax and Copier, Laser",0.15,820.0,5,Technology
6937,ES-2014-5530354,"Apple Smart Phone, Full Size",0.15,4877.0,9,Technology
6938,IT-2014-3949254,"Stockwell Push Pins, Bulk Pack",0.5,21.0,3,Office Supplies
6939,ES-2014-5444511,"Fiskars Shears, Steel",0.0,329.0,7,Office Supplies
6940,ES-2014-2667457,"OIC Push Pins, Assorted Sizes",0.0,37.0,3,Office Supplies
6941,ES-2014-3497227,"Ibico Hole Reinforcements, Durable",0.0,51.0,6,Office Supplies
6942,ES-2014-1626952,"Fiskars Ruler, Serrated",0.0,11.0,1,Office Supplies
6943,ES-2014-4660203,"Eaton Computer Printout Paper, Multicolor",0.0,56.0,2,Office Supplies
6944,ES-2014-4660203,"Cisco Speaker Phone, Cordless",0.0,565.0,4,Technology
6945,ES-2014-4592758,"Eldon Clock, Black",0.3,79.0,2,Furniture
6946,ES-2014-5835827,"Sanford Canvas, Easy-Erase",0.0,102.0,2,Office Supplies
6947,ES-2014-2901676,"BIC Sketch Pad, Easy-Erase",0.5,122.0,5,Office Supplies
6948,ES-2014-2901676,"Stockwell Paper Clips, Assorted Sizes",0.5,40.0,7,Office Supplies
6949,ES-2014-5835827,"Eldon Trays, Blue",0.1,130.0,3,Office Supplies
6950,ES-2014-4592758,"BIC Pens, Blue",0.0,43.0,3,Office Supplies
6951,ES-2014-4592758,"Avery Binder Covers, Economy",0.0,33.0,3,Office Supplies
6952,ES-2014-4592758,"Cardinal Hole Reinforcements, Clear",0.0,24.0,5,Office Supplies
6953,ES-2014-4592758,"Konica Receipt Printer, Durable",0.0,734.0,6,Technology
6954,ES-2014-2890715,"Harbour Creations Color Coded Labels, Alphabetical",0.0,38.0,3,Office Supplies
6955,IT-2014-1365674,"Binney & Smith Pens, Blue",0.5,48.0,8,Office Supplies
6956,IT-2014-1365674,"Boston Sketch Pad, Water Color",0.5,26.0,1,Office Supplies
6957,IT-2014-1365674,"Sanford Highlighters, Blue",0.5,16.0,2,Office Supplies
6958,IT-2014-1365674,"OIC Push Pins, Assorted Sizes",0.5,12.0,2,Office Supplies
6959,IT-2014-1365674,"Panasonic Calculator, Durable",0.5,76.0,3,Technology
6960,ES-2014-2433620,"Lesro Conference Table, Adjustable Height",0.35,1118.0,2,Furniture
6961,IT-2014-3941500,"Eldon Lockers, Blue",0.1,1069.0,6,Office Supplies
6962,ES-2014-4018632,"Wilson Jones 3-Hole Punch, Clear",0.0,137.0,5,Office Supplies
6963,ES-2014-4018632,"Rogers Shelving, Industrial",0.1,169.0,3,Office Supplies
6964,ES-2014-5665621,"Canon Personal Copier, Color",0.0,1298.0,9,Technology
6965,ES-2014-1856774,"BIC Canvas, Easy-Erase",0.0,108.0,2,Office Supplies
6966,ES-2014-1856774,"Wilson Jones Binder, Clear",0.0,37.0,3,Office Supplies
6967,ES-2014-5170546,"Elite Scissors, Easy Grip",0.0,48.0,2,Office Supplies
6968,IT-2014-4304364,"Eldon Folders, Blue",0.4,20.0,2,Office Supplies
6969,IT-2014-4304364,"Smead Folders, Single Width",0.4,42.0,4,Office Supplies
6970,IT-2014-4304364,"Samsung Audio Dock, VoIP",0.4,100.0,1,Technology
6971,ES-2014-4578544,"Safco Library with Doors, Metal",0.1,2452.0,7,Furniture
6972,ES-2014-4578544,"Enermax Note Cards, Premium",0.0,171.0,6,Office Supplies
6973,ES-2014-4022101,"Sanford Highlighters, Fluorescent",0.0,34.0,2,Office Supplies
6974,ES-2014-4768713,"Ikea 3-Shelf Cabinet, Metal",0.5,213.0,3,Furniture
6975,IT-2014-5418558,"Hon Chairmat, Black",0.1,335.0,7,Furniture
6976,ES-2014-4768713,"Ames Clasp Envelope, Security-Tint",0.5,19.0,4,Office Supplies
6977,ES-2014-3648745,"Smead Trays, Single Width",0.1,44.0,1,Office Supplies
6978,ES-2014-1931437,"GlobeWeis Clasp Envelope, Security-Tint",0.0,49.0,4,Office Supplies
6979,ES-2014-1540015,"Stanley Canvas, Fluorescent",0.0,254.0,5,Office Supplies
6980,ES-2014-1540015,"Kraft Interoffice Envelope, Set of 50",0.0,94.0,2,Office Supplies
6981,ES-2014-5405782,"Boston Canvas, Fluorescent",0.0,275.0,5,Office Supplies
6982,ES-2014-5405782,"Accos Staples, 12 Pack",0.0,52.0,5,Office Supplies
6983,ES-2014-1931437,"Brother Copy Machine, Color",0.0,527.0,2,Technology
6984,ES-2014-1540015,"Samsung Audio Dock, with Caller ID",0.0,167.0,1,Technology
6985,ES-2014-2105640,"Eldon Lockers, Wire Frame",0.0,591.0,3,Office Supplies
6986,ES-2014-4030649,"Acco 3-Hole Punch, Clear",0.0,89.0,3,Office Supplies
6987,ES-2014-4030649,"Eldon Lockers, Blue",0.4,237.0,2,Office Supplies
6988,ES-2014-2105640,"Nokia Headset, Full Size",0.0,521.0,7,Technology
6989,ES-2014-4000341,"Stanley Markers, Fluorescent",0.0,47.0,2,Office Supplies
6990,ES-2014-2411166,"Ikea Library with Doors, Mobile",0.0,2927.0,8,Furniture
6991,ES-2014-3549819,"Sanford Pencil Sharpener, Fluorescent",0.0,52.0,2,Office Supplies
6992,ES-2014-2411166,"Enermax Note Cards, Multicolor",0.0,294.0,9,Office Supplies
6993,ES-2014-1511007,"Logitech Mouse, Bluetooth",0.0,117.0,4,Technology
6994,ES-2014-1511007,"SanDisk Numeric Keypad, Bluetooth",0.0,166.0,3,Technology
6995,ES-2014-2411166,"Apple Office Telephone, Full Size",0.4,200.0,5,Technology
6996,ES-2014-4070239,"Sauder Stackable Bookrack, Pine",0.1,269.0,2,Furniture
6997,ES-2014-5385720,"Safco 3-Shelf Cabinet, Metal",0.0,2020.0,12,Furniture
6998,ES-2014-4070239,"Binney & Smith Markers, Water Color",0.0,245.0,9,Office Supplies
6999,ES-2014-4070239,"Fellowes Shelving, Industrial",0.1,157.0,3,Office Supplies
7000,IT-2014-1168526,"Eldon Folders, Industrial",0.1,31.0,2,Office Supplies
7001,ES-2014-4192799,"Avery Binder, Clear",0.0,25.0,2,Office Supplies
7002,IT-2014-1391329,"Hon Round Labels, 5000 Label Set",0.5,7.0,2,Office Supplies
7003,IT-2014-1391329,"Cisco Smart Phone, with Caller ID",0.5,327.0,1,Technology
7004,ES-2014-3553145,"Sanford Highlighters, Easy-Erase",0.0,48.0,3,Office Supplies
7005,ES-2014-3553145,"Stockwell Thumb Tacks, Bulk Pack",0.0,13.0,1,Office Supplies
7006,ES-2014-3553145,"Eldon File Cart, Industrial",0.1,230.0,2,Office Supplies
7007,ES-2014-4221464,"Rogers Shelving, Wire Frame",0.1,386.0,7,Office Supplies
7008,ES-2014-1398657,"OIC Paper Clips, 12 Pack",0.0,97.0,7,Office Supplies
7009,IT-2014-4888679,"BIC Sketch Pad, Blue",0.0,97.0,2,Office Supplies
7010,IT-2014-4888679,"Stanley Canvas, Easy-Erase",0.0,149.0,3,Office Supplies
7011,IT-2014-4888679,"Smead Removable Labels, Laser Printer Compatible",0.0,31.0,3,Office Supplies
7012,IT-2014-4888679,"Smead Lockers, Blue",0.1,714.0,4,Office Supplies
7013,ES-2014-1854100,"Sauder Classic Bookcase, Traditional",0.0,1308.0,3,Furniture
7014,ES-2014-1854100,"Harbour Creations Swivel Stool, Red",0.6,216.0,3,Furniture
7015,ES-2014-1854100,"Hon Rocking Chair, Black",0.6,154.0,3,Furniture
7016,ES-2014-1854100,"Xerox Parchment Paper, Premium",0.0,40.0,3,Office Supplies
7017,ES-2014-1854100,"Epson Receipt Printer, Wireless",0.4,351.0,5,Technology
7018,ES-2014-2756281,"Dania Classic Bookcase, Mobile",0.0,1240.0,3,Furniture
7019,ES-2014-2756281,"Cardinal Binding Machine, Economy",0.0,100.0,2,Office Supplies
7020,ES-2014-2756281,"Jiffy Mailers, Set of 50",0.0,112.0,3,Office Supplies
7021,ES-2014-2756281,"OIC Push Pins, Assorted Sizes",0.0,62.0,5,Office Supplies
7022,ES-2014-2756281,"Novimex File Folder Labels, Adjustable",0.0,18.0,3,Office Supplies
7023,ES-2014-2756281,"Novimex Round Labels, Laser Printer Compatible",0.0,31.0,5,Office Supplies
7024,ES-2014-2756281,"Fellowes Shelving, Single Width",0.0,405.0,7,Office Supplies
